tweet_id	tweet_text	class_label	text_length
1222260174255284224	#صفقة_القرن_لن_تمر كالعادة سيغضب العرب ثم يصيحون عاشت فلسطين ويسقط الصهاينة ثم يحرقون علم اسرائيل ويدوسون على صور ترامب وثم تصبح على خير #صفقة_القرن	No	148
1222262270551559936	أنا   زهراء   من #الكويت   ضد التطب وضد الكيان الصهيوني وضد المطبعين والمتصهينين وضد صفقة القرن وفلسطين للفلسطينيين أرض عربية عاصمتها #القدس . #تسقط_صفقة_القرن	No	185
1222262373098061824	أنا "محمد " من "اليمن"   ضد التطب وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن	No	187
1222262601104658432	#صورة من المسيرة الغاضبة في #مخيم_البقعة شمال #عمان في الأردن #تسقط_صفقة_القرن	No	102
1222262667114688512	أنا "علي " من "اليمن"   ضد التطب وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن	No	186
1222262674035179520	هكذا كانت فلسطين ، وهكذا أصبحت اليوم ! ولن يكفيهم ذلك أبداً حتى يسرقوا كامل ترابها ويحتلوا باقي أرضها..! والعرب والمسلمون يتفرجون، والخائنون منهم يصفقون! #تسقط_صفقة_القرن #FreePalestine	No	210
1222263079595061248	انا ابوصالح العوذلي " من " اليمن" ضد التطب وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن	No	172
1222263462396604416	#صفعة_القرن هي خيار #ترامب للعرب كل العار لمن حضر وايد و ساند ودفع المال لاتمام هذه #صفقة_القرن #صفقة_القرن_لن_تمر	No	138
1222263964740005888	أنا "سارة " من " مصر " ... ضد التطب و ضد الكيان الصهيوني، وضد المطبعين و المتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس ... #تسقط_صفقة_القرن #صفقة_القرن_لن_تمر	No	188
1222264180985810688	أنا  عياد  من  الكويت    ضد التطب وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن	No	187
1222264820730343424	مع #سهى_بشارة وسماح كركي اليوم ساعات قليلة قبل خطاب العبيط ترامب. #تسقط_صفقة_القرن	No	106
1222265230861963264	اللي بحب اسرائيل ياخذها لعنده .. الحاجة ام احمد مصطفى ،لاجئة فلسطينية في لبنان ترد على ترمب. #تسقط_صفقة_القرن	No	134
1222265315649904640	المضحك المبكي أن العرض المسخ الذي قدمه #ترمب كخطة سلام والذي يشرعن الاحتلال والاستيطان وطي الاحتلال كامل القدس ومعظم الضفة مع أراضي 1948 كل ذلك ليس العرض للفلسطينيين، وانما "أساس للتفاوض"،ني ما قد ياخذه الفلسطينيون اقل من ذلك.! #تسقط_صفقة_القرن #صفقة_القرن #FreePalestine	No	276
1222265881713086464	البث المباشر الاول والأعلي في الشرق الأوسط على اليوتيوب 22 الف و الفيسبوك 17 الف #لا_لبصقة_القرن #معتز_مطر	No	130
1222266062806355968	أنا "سعد " من "الكويت"   ضد التطب وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد #صفقة_القرن، و #فلسطين للفلسطينيين، أرض عربية، عاصمتها #القدس . #تسقط_صفقة_القرن	No	167
1222266400124915712	أنا ناصر العبدلي من الكويت ضد التطب مع الكيان الصهيوني المجرم، وضد المطبعين والمتصهينين، وضد صفقة القرن ، وقضية فلسطين ليست قضية أرض فقط بل تحدي حضاري بين الأمة والغرب وستبقى للفلسطينيين والمسلمين، أرض إسلامية عربية، عاصمتها الأبدية القدس #تسقط_صفقة_القرن	No	257
1222266935552945920	هذه الارض لا تتسع لهويتين ، فإما نحن وإما نحن   #تسقط_صفقة_القرن #القدس_عاصمة_فلسطين	No	87
1222267045385056256	أنا "المحامي محمدالمسوري " من اليمن. ضد التطب وضد الكيان الصهيوني. وضد المطبعين والمتصهينين. وضد صفقة القرن. وفلسطين للفلسطينيين، أرض عربية , عاصمتها القدس. #تسقط_صفقة_القرن	No	176
1222267322574016512	أنا "عبدالرحمن " من "اليمن"   ضد التطب وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن	No	192
1222267378966368256	ردة فعل فلسطيني خلال مشاهدته مؤتمر ترامب للإعلان عن صفقة القرن. #تسقط_صفقة_القرن	No	104
1222267384507125504	أضعف الإيمان أن تقول لا... الذي يريدون له أن يض ليس وطن فقط بل وتاريخ أمة وميراث نبوة. #تسقط_صفقة_القرن #FreePalestine	No	120
1222268150957465600	#مصر #السيسي ترحب ب #صفقة_القرن لم يكن ذلك مفاجأة؟ المفاجأة أن هناك من تفاجأ من موقف مصر صحصح يا عم دي ( مسر السيسي ) و ليست ( مصر الشعب ) ! #تسقط_صفقة_القرن	No	158
1222268890652250112	أنا علياء مسلمة عربية ضد صفقة القرن، ومن يصفق لها و معها من الحكام والرؤساء العملاء وخدمهم والعبيد . فلسطين أرض عربية عاصمتها القدس أولى القبلتين ولعنة الله على الخائنين والمطبعين. #تسقط_صفقة_القرن	No	197
1222269073221922816	#فلسطين هي الثورة...تهددون بنزع السلاح فماذا ستفعلون ببشر قاوموا بالحجر والسكاكين والزيت المغلي...وقضيتهم ستبقى دائماً #مقاومة_الاحتلال وهزيمته. #صفقة_القرن #صفقة_القرن_لن_تمر	No	175
1222269244873826304	فلسطين لن ننساك و لن لنرضي بوطن سواك ! #فالقدس عاصمة فلسطين   فعار عليك يا عربي تقبل بالهوان و تسيب مصير بلادك بين ايدين الأمريكان !  #تسقط_صفقة_القرن ! فلسطين وطن محتل من كيان لاوجود له !  نصرنا من الله وعدنا به في كتابه والله لايخلف الماد 	No	271
1222269653218734080	أنا "بشرى" من "السعودية"   ضد التطب وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن	No	189
1222270327624957952	#لا_لصفقة_العار #لا_لصفقة_القرن #لا_لبصقه_القرٍن سيدفع الخونه ثمن خيانتهم	No	97
1222270492909998080	1.6مليــار مسلم لا ينتفضــون لب القـدس الشريــف وإنا للـه وإنـا إليـه راجعـون #صفقة_القرن #لا_لبصقة_القرن	No	107
1222270495678238720	#لا_لبصقه_القرن قال خاشقجي: "محمد بن سلمان فتح باب للعلاقة مع إسرائيل، وتقد نفسه ذكي وشاطر ويستط فتح الأبواب المغلقة. وقد وعد ترامب بأنه يستط الضغط على الفلسطينيين وإنهاء الصراع الفلسطيني الإسرائيلي وأن هذا الإنجاز سيسجل لترامب، لكنه لن ينجح لأنه لا يملك الأمر الفلسطيني	Yes	277
1222270882124632064	الإعلامي الساخر يوسف حسين #تسقط_صفقة_القرن @youssef_hussen	No	82
1222272217528127488	لا يضرهم من خذلهم ولا من خالفهم! قال النبي   ؛ "لا تزال طائفة من أمتي على الدين ظاهرين لعدوهم قاهرين لا يضرهم من خالفهم! قالوا: فأين هم؟! قال: ببيت المقدس وأكناف بيت المقدس!" رواه الإمام أحمد #القدس_عاصمه_فلسطين_الابديه #تسقط_صفقة_القرن #FreePalestine	No	276
1222274380039888896	#عاجل لجنة المتابعة العليا للقوى الوطنية والإسلامية تعلن الإضراب الشامل لكل مرافق الحياة في غزة باستثناء الصحة غدًا الأربعاء وتدعو لرفع الأعلام السوداء واستمرار الاشتباك المفتوح مع الاحتلال لإسقاط صفقة القرن #تسقط_صفقة_القرن	Yes	248
1222274646990520320	فلسطين = مقاومة وكل ما عدا ذلك خيانة #لا_لصفقة_القرن #صفقة_القرن_لن_تمر	No	71
1222274694197514240	عاجل : آردوغان القدس خط أحمر ! لاتصدقوا ثرثرة هذا الرجل وخطوطه الكاذبة من تقاعس عن نصرة الشعب السوري وتآمر عليه مع الروس وشرده لن ينتصر ويغضب للقدس ! من باع الشام لن يشتري القدس #صفقة_القرن #تسقط_صفقة_القرن	Yes	206
1222275397062201088	علموا اولادكم ان #فلسطين عربيه وان القدس عاصمة فلسطين وان اسرائيل عدو وهتفضل عدو احكوا لهم عن دير ياسين وصبرا وشاتيلا وقانا وبحر البقر احكوا لهم عن خيانه حكام العرب وتأمرهم على فلسطين فلسطين حرة وستبقى حرة ابيه للابد #لا_لبصقة_القرن #صفقة_الذل	No	243
